Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-003065,2018-01,01/19/2018 22:40,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3846,S GRAND BLVD,16,FAMILY DOLLAR,REAR PARKING LOT,3836,PENNSYLVANIA,893423.6,1002800
18-003058,2018-01,01/19/2018 22:57,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6347,WINDHAM AVE,70, , ,6347,WINDHAM,886820.9,1043893
18-003060,2018-01,01/19/2018 22:58,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / I 70 EASTBOUND,62, ,ALIAS I 70 EB/BROADWAY, , ,909771.3,1021248
18-003770,2018-01,01/19/2018 23:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4970,PARKER AVE,14, , ,4970,PARKER,884844.9,1006995
18-003168,2018-01,01/19/2018 23:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N BROADWAY / WASHINGTON AVE,35, , , , ,909309,1018339
18-003104,2018-01,01/19/2018 23:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",999,N 2ND ST,35, , ,999,2ND,910439.8,1019433
18-003057,2018-01,01/19/2018 23:20,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,601,CLARK AVE,35,BALLPARK VILLAGE,PRIVATE PROPERTY,601,CLARK,908223.8,1016086
18-003064,2018-01,01/19/2018 23:24,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3017,LEMP AVE,22, , ,3017,LEMP,900821.4,1006597
18-004172,2018-01,01/19/2018 23:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1911,LOCUST ST,36, , ,6000,GRIMSHAW,903753.8,1019516
18-003066,2018-01,01/19/2018 23:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,TENNESSEE AVE / WINNEBAGO ST,19, , , , ,894207.2,1003769
18-003067,2018-01,01/19/2018 23:51,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / MCPHERSON AVE,38, ,INTERSECTION, , ,888504.6,1025083
18-003062,2018-01,01/19/2018 23:52,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,S GRAND BLVD / HARTFORD ST,25,SIDEWALK,SIDEWALK, , ,893884.9,1008098
18-003133,2018-01,01/20/2018 00:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 4TH ST / CHESTNUT ST,35, , , , ,909185.8,1016915
18-004654,2018-01,01/20/2018 00:01,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,7618,N BROADWAY,74,FENSTER STEEL, ,7618,BROADWAY,897631.5,1044959
18-003088,2018-01,01/20/2018 00:01,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,5588,DR MARTIN LUTHER KING DR,78,CROWN FOOD MART, ,1448,LAUREL,884276.6,1032771
18-003123,2018-01,01/20/2018 00:01,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1911,LOCUST ST,36, , ,1911,LOCUST,903753.8,1019516
18-003098,2018-01,01/20/2018 00:01,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3684,DOVER PL,3, , ,3684,DOVER,889199.3,995711.3
18-004784,2018-01,01/20/2018 00:01,Y, , ,1, ,171200,3,SEX OFFNS-STATUATORY RAPE/FIRST,3500,TENNESSEE AVE,19, , ,3500,TENNESSEE,0,0
18-003453,2018-01,01/20/2018 00:51,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5257,PAULIAN PL,52, , ,5257,PAULIAN,886826.3,1031645
18-003073,2018-01,01/20/2018 00:52,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,919,N COMPTON AVE,77,RENAISSANCE, ,919,COMPTON,899031.8,1022133
18-003073,2018-01,01/20/2018 00:52,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,919,N COMPTON AVE,77,RENAISSANCE, ,919,COMPTON,899031.8,1022133
18-003073,2018-01,01/20/2018 00:52,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,919,N COMPTON AVE,77,RENAISSANCE, ,919,COMPTON,899031.8,1022133
18-003081,2018-01,01/20/2018 01:24,Y, , ,1, ,211000,6,DUI-DRVING WHILE INTOXICATED,5303,RIVERVIEW BLVD,76, ,TRAFFIC STOP, , ,890319.2,1044829
18-003074,2018-01,01/20/2018 01:33,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6065,FYLER AVE,9,RESIDENCE, ,6065,FYLER,879006.9,1008280
18-003078,2018-01,01/20/2018 02:02,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4948,CHRISTY BLVD,5,7-11, ,4948,CHRISTY,884160.5,1001653
18-003080,2018-01,01/20/2018 02:07,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6949,SUTHERLAND AVE,9, , ,6949,SUTHERLAND,874094.9,1004707
18-003082,2018-01,01/20/2018 02:45,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,4121,MANCHESTER AVE,39,SIAM, ,4121,MANCHESTER,891310.8,1017606
18-003089,2018-01,01/20/2018 03:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,300,N 4TH ST,35, ,@MANSION HOUSE,300,4TH,909633.8,1017651
18-003086,2018-01,01/20/2018 03:15,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / SALISBURY ST,65, , , , ,906697.3,1030038
18-003090,2018-01,01/20/2018 03:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4066,RUSSELL BLVD,27,FIDDLEHEAD FERN CAFE,FIDDLEHEAD FERN CAFE,4066,RUSSELL,891692.9,1012666
18-003091,2018-01,01/20/2018 03:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5051,MIMIKA AVE,76, , ,5980,SHERRY,888668.3,1044186
18-003093,2018-01,01/20/2018 03:47,Y, , ,1, ,115200,3,FRAUD-STEALING BY DECEIT/UNDER $150,3444,TENNESSEE AVE,30, , ,3444,TENNESSEE,894455.9,1005176
18-003096,2018-01,01/20/2018 05:54,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7339,GRAVOIS AVE,88,WALGREENS, , , ,878828.2,994423.4
18-003117,2018-01,01/20/2018 06:00,Y, , ,1, , 41023,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,3404,HAMILTON AVE,50, , , , ,884446,1038097
18-003117,2018-01,01/20/2018 06:00,Y, , ,1, , 41023,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,3404,HAMILTON AVE,50, , , , ,884446,1038097
18-003117,2018-01,01/20/2018 06:00,Y, , ,1, , 41023,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,3404,HAMILTON AVE,50, , , , ,884446,1038097
18-003117,2018-01,01/20/2018 06:00,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3404,HAMILTON AVE,50, , , , ,884446,1038097
18-003117,2018-01,01/20/2018 06:00,Y, , ,1, , 41023,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,3404,HAMILTON AVE,50, , , , ,884446,1038097
18-003095,2018-01,01/20/2018 06:38,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,900,N 3RD ST,35, ,@MLK BRIDGE, , ,910231.6,1019258
18-003097,2018-01,01/20/2018 06:50,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,CHEROKEE / I 55 SB,17, , , , ,0,0
18-003131,2018-01,01/20/2018 06:50,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3859,ALEXANDER ST,16, , ,3859,ALEXANDER,890356,1002907
18-003131,2018-01,01/20/2018 06:50,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3859,ALEXANDER ST,16, , ,3859,ALEXANDER,890356,1002907
18-003103,2018-01,01/20/2018 08:15,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6155,S GRAND BLVD,1,DOLLAR GENERAL, ,6155,GRAND,889468,994413.8
18-003107,2018-01,01/20/2018 08:40,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3300,S KINGSHIGHWAY BLVD,15, , ,3300,KINGSHIGHWAY,885993.2,1007022
18-003109,2018-01,01/20/2018 08:50,Y, , ,1, , 36111,4,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,1513,N 13TH ST,60,SALAMA S MOBILE MART, , , ,907625.4,1022548
18-003127,2018-01,01/20/2018 09:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2766,GRAVOIS AVE,30, , ,2766,GRAVOIS,897994.3,1008382
18-003178,2018-01,01/20/2018 09:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
18-003710,2018-01,01/20/2018 09:18,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5322,RIDGE AVE,78, , ,5322,RIDGE,885601.1,1030500
18-003113,2018-01,01/20/2018 09:38,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,4038,N GRAND BLVD,67,DOLLAR GENERAL,@ DOLLAR GENERAL, , ,901867.4,1030898
18-003967,2018-01,01/20/2018 10:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3291,S KINGSHIGHWAY BLVD,14, ,@QT - S KINGSHIGHWAY / FYLER,3291,KINGSHIGHWAY,885690.1,1007605
18-003138,2018-01,01/20/2018 10:10,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 16TH ST / OLIVE ST,36, ,SOUTH SIDE OF OLIVE STREET, , ,905028.4,1018736
18-003238,2018-01,01/20/2018 10:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5435,RHODES AVE,6, , ,5435,RHODES,881095.4,999574.9
18-003118,2018-01,01/20/2018 10:30,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4218,LINDELL BLVD,38,WALGREENS, ,4218,LINDELL,891808.7,1022061
18-003617,2018-01,01/20/2018 10:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1411,PARK AVE,33, , ,1411,PARK,904255.1,1013122
18-003120,2018-01,01/20/2018 10:50,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1411,PARK AVE,33, , ,1411,PARK,904255.1,1013122
18-003130,2018-01,01/20/2018 11:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3645,HUMPHREY ST,15, , ,3645,HUMPHREY,893193.6,1006923
18-003141,2018-01,01/20/2018 11:50,Y, , ,1, , 43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,7837,RIO TINTO PL,1, ,APT H,7837,RIO TINTO,886261,989775.8
18-003124,2018-01,01/20/2018 11:53,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CORA AVE / NATURAL BRIDGE AVE,56, , , , ,893736.6,1033755
18-003231,2018-01,01/20/2018 11:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2700,DR MARTIN LUTHER KING DR,59, , , , ,901566.9,1021296
18-003129,2018-01,01/20/2018 11:59,Y, , ,1, ,182250,1,DRUGS-POSSESSION/COCAINE,4355,S BROADWAY,17,CONOCO, , , ,896676.4,998998.5
18-003711,2018-01,01/20/2018 12:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3822,NEOSHO ST,16, , ,3822,NEOSHO,890744,999460.8
18-003260,2018-01,01/20/2018 12:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,BELT AVE / MAPLE AVE,49, , ,5469,MAPLE,883633,1029327
18-003132,2018-01,01/20/2018 12:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N GRAND BLVD / MONTGOMERY ST,59, , , , ,899404.5,1026696
18-003486,2018-01,01/20/2018 12:00,Y, , ,1, , 69502,1,"LARCENY-ALL OTHER OVER $25,000",4600,S BROADWAY,17, , ,4600,BROADWAY,896497.6,997157.3
18-003340,2018-01,01/20/2018 12:00,Y, , ,1, , 66601,5,"LARCENY-BICYCLES $500 - $24,999",6164,PERSHING AVE,46, , ,6164,PERSHING,877134.8,1025569
18-004518,2018-01,01/20/2018 12:00,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,5572,ELIZABETH AVE,12, , ,5572,ELIZABETH,882138.9,1012519
18-003285,2018-01,01/20/2018 12:00,Y, , ,1, , 71040,5,AUTO THEFT-PERM RETNT/ATTEMPT,4360,WESTMINSTER PL,38, , ,4360,WESTMINSTER,891277.8,1023789
18-003147,2018-01,01/20/2018 12:15,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,5010,THEKLA AVE,71, , ,5006,THEKLA,893792.6,1039726
18-003140,2018-01,01/20/2018 12:35,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3458,DUNNICA AVE,16, , , , ,893676.6,1002686
18-003134,2018-01,01/20/2018 13:00,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,KINGSHIGHWAY/64 EB,40, ,KINGSHIGHWAY/64 EB, , ,887311.4,1018437
18-003144,2018-01,01/20/2018 13:10,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,731,HODIAMONT AVE,48,METROLINK,@METROLINK - DELMAR,731,HODIAMONT,878834.8,1027680
18-003145,2018-01,01/20/2018 13:15,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2010,E OBEAR AVE,66,@REAR YARD, ,2010,OBEAR,903162.8,1033368
18-003146,2018-01,01/20/2018 13:28,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
18-004756,2018-01,01/20/2018 13:28,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
18-003148,2018-01,01/20/2018 13:30,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5864,KENNERLY AVE,50, , ,5864,KENNERLY,883463.9,1035590
18-003367,2018-01,01/20/2018 13:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3865,MCREE AVE,29, , ,3865,MCREE,893206,1014272
18-003154,2018-01,01/20/2018 13:45,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4810,ENRIGHT AVE,53, ,@ENGINE CO 28,4014,UNION,888908.9,1026349
18-003944,2018-01,01/20/2018 13:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1530,LAFAYETTE AVE,33, , ,1530,LAFAYETTE,903270.1,1012207
18-003152,2018-01,01/20/2018 13:50,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,1530,LAFAYETTE AVE,33,@WALGREENS, ,1530,LAFAYETTE,903270.1,1012207
18-004789,2018-01,01/20/2018 14:00,Y, , ,1, , 73413,5,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4171,LINDELL BLVD,38,SCHNUCKS - SARAH AND LINDELL, ,4171,LINDELL,892104.8,1022153
18-003407,2018-01,01/20/2018 14:00,Y, , ,1, , 65701,0,LARCENY-MTR VEH PARTS UNDER $500,0,UNKNOWN,0, , ,1720,CHOUTEAU,0,0
18-003150,2018-01,01/20/2018 14:08,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4613,LOUISIANA AVE,16, , ,4617,LOUISIANA,892856.6,998499.6
18-003503,2018-01,01/20/2018 14:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3816,MCREE AVE,29, , ,3816,MCREE,893655.4,1014024
18-003151,2018-01,01/20/2018 14:30,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,4800,ENRIGHT AVE,53, ,@NPD,4014,UNION,888992.3,1026341
18-003159,2018-01,01/20/2018 14:55,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,0,PAGE BLVD / UNION BLVD,51, ,@PARK- MARIE W FOWLER, , ,885352.5,1029591
18-003293,2018-01,01/20/2018 15:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5058,ALCOTT AVE,72, ,SINGLE FAMILY RESIDENCE,5058,ALCOTT,891896.1,1041532
18-003183,2018-01,01/20/2018 15:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S BROADWAY / CERRE ST,35, , , , ,908252.1,1014911
18-003376,2018-01,01/20/2018 15:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1871,MADISON ST,60, ,@STREETSIDE SOUTH OF RESIDENCE,1871,MADISON,905243.5,1024217
18-003157,2018-01,01/20/2018 15:28,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,700,AUBERT AVE,38, , ,4014,UNION,888167.1,1026171
18-003170,2018-01,01/20/2018 15:30,Y, , ,1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4523,ASHLAND AVE,56, , ,4523,ASHLAND,894001.6,1032747
18-003190,2018-01,01/20/2018 15:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3245,KNAPP ST,65, , ,3245,KNAPP,905727.4,1027916
18-003175,2018-01,01/20/2018 15:34,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3700,WEST PINE BLVD,37,FUSZ HALL,SLU DORM,3700,WEST PINE,895126.6,1020672
18-003174,2018-01,01/20/2018 15:45,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,0,"@LEISURE PARK : XY(90491801,10",34,LEISURE PARK,@LEISURE PARK, , ,904918,1012567
18-003354,2018-01,01/20/2018 16:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2838,FRANKLIN AVE,59, , ,2838,FRANKLIN,901112.3,1021610
18-003167,2018-01,01/20/2018 16:10,Y, , ,1, ,250000,4,LOITERING-BEGGING,401,S 14TH ST,36,METRO BUS TRANSFER CENTER,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
18-003184,2018-01,01/20/2018 16:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4330,OSCEOLA ST,5, , ,4330,OSCEOLA,887103.4,1003165
18-003172,2018-01,01/20/2018 16:33,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5005,GRAVOIS AVE,5, , ,5005,GRAVOIS,886720.2,1000497
18-003205,2018-01,01/20/2018 17:00,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,0,MIAMI ST / TENNESSEE AVE,81, , , , ,0,0
18-003262,2018-01,01/20/2018 17:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N BROADWAY / I 70 EASTBOUND,62, , , , ,909771.3,1021248
18-003266,2018-01,01/20/2018 17:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2844,BURD AVE,50, , ,2844,BURD,886307.1,1035450
18-003309,2018-01,01/20/2018 17:00,Y, , ,1, ,112020,3,FRAUD-CREDIT DEVICE/UNDER $150,1100,S BROADWAY,34, , ,1100,BROADWAY,907730.7,1013364
18-003176,2018-01,01/20/2018 17:15,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3637,S KINGSHIGHWAY BLVD,14, , ,3637,KINGSHIGHWAY,885275.2,1005019
18-003193,2018-01,01/20/2018 17:39,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2708,N FLORISSANT AVE,63, ,ALIAS BROADWAY/ST LOUIS, , ,906058.9,1025726
18-003977,2018-01,01/20/2018 18:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6345,LANSDOWNE AVE,8, , ,6345,LANSDOWNE,877735.8,1003910
18-003343,2018-01,01/20/2018 18:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4641,MICHIGAN AVE,17, , ,4641,MICHIGAN,894326,997196.7
18-003267,2018-01,01/20/2018 18:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2340,S 9TH ST,21, , ,2340,9TH,904062.6,1008640
18-003217,2018-01,01/20/2018 18:15,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,DOLMAN ST / PARK AVE,33, , , , ,903124,1013541
18-003185,2018-01,01/20/2018 18:15,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4611,SAN FRANCISCO AVE,69, , ,4611,SAN FRANCISCO,894272.2,1034280
18-003186,2018-01,01/20/2018 18:20,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4214,S BROADWAY,17,NU FASHION BEAUTY, ,4214,BROADWAY,897347.1,999530.2
18-003325,2018-01,01/20/2018 19:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6124,N BROADWAY,79, , , , ,900558.8,1038456
18-003295,2018-01,01/20/2018 19:00,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1301,ANN AVE,21, , ,1301,ANN,902682.4,1010107
18-003355,2018-01,01/20/2018 19:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4752,PENNSYLVANIA AVE,17, , ,4752,PENNSYLVANIA,895058.8,996327.8
18-003196,2018-01,01/20/2018 19:00,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,1224,WASHINGTON AVE,36,STL FOOD MART,ST. LOUIS FOOD MART AND ROBERT GALLE,1224,WASHINGTON,906521.3,1018988
18-003329,2018-01,01/20/2018 19:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7113,PENNSYLVANIA AVE,1, , ,7113,PENNSYLVANIA,890145.9,989758.1
18-003188,2018-01,01/20/2018 19:05,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,4314,N GRAND BLVD,67, , ,4314,GRAND,902522.3,1032298
18-003189,2018-01,01/20/2018 19:10,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,8534,N BROADWAY,74, ,IN APARTMENT,8534,BROADWAY,897551.8,1050474
18-003304,2018-01,01/20/2018 19:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5202,MAPLE AVE,51, , ,5202,MAPLE,885979.7,1029015
18-003192,2018-01,01/20/2018 19:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6822,VIRGINIA AVE,1, , ,6822,VIRGINIA,890128.4,991045.8
18-003197,2018-01,01/20/2018 19:37,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4721,LEDUC ST,55, , ,4721,LEDUC,890928.9,1030455
18-003197,2018-01,01/20/2018 19:37,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4721,LEDUC ST,55, , ,4721,LEDUC,890928.9,1030455
18-003195,2018-01,01/20/2018 19:45,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,0,CASS AVE / HOGAN ST,61, , , , ,905434.4,1023013
18-003311,2018-01,01/20/2018 20:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3330,ITASKA ST,16, , ,3330,ITASKA,893119.4,997228.5
18-003198,2018-01,01/20/2018 20:10,Y, , ,1, , 73330,1,AUTO THEFT-MTRCYCLE/PERM RETNT/JOY RIDE,224,W STEINS ST,2, , ,224,STEINS,888870.4,988616
18-003350,2018-01,01/20/2018 20:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3319,FRANKLIN AVE,59, , ,3319,FRANKLIN,899028.3,1022061
18-003202,2018-01,01/20/2018 20:41,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6156,LOUISIANA AVE,1, , ,6156,LOUISIANA,889936.8,993871.6
18-003276,2018-01,01/20/2018 21:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,310,S GRAND BLVD,37, , ,310,GRAND,896967.2,1018973
18-003207,2018-01,01/20/2018 21:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / HALLS FERRY RD,74, , , , ,897141.1,1048215
18-003475,2018-01,01/20/2018 22:00,Y, , ,1, , 66601,2,"LARCENY-BICYCLES $500 - $24,999",1537,MCCAUSLAND AVE,43, ,ALLEY,1543,MCCAUSLAND,875050.4,1016199
18-003215,2018-01,01/20/2018 22:18,Y, , ,1, , 42011,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1212,S 11TH ST,34,LASALLE PARK HOUSING, ,1008,LASALLE PARK,905411.4,1013502
18-003612,2018-01,01/20/2018 22:18,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1212,S 11TH ST,34, , ,1212,11TH,905411.4,1013502
18-003326,2018-01,01/20/2018 22:30,Y, , ,1, , 71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,1651,S SPRING AVE,29, , ,1651,SPRING,893926.5,1014128
18-003240,2018-01,01/20/2018 22:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1100,ALLEN AVE,21, , ,2001,MENARD,903666.9,1010585
18-003319,2018-01,01/20/2018 22:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4800,ROSALIE ST,71, , ,4800,ROSALIE,895802.3,1039518
18-003223,2018-01,01/20/2018 22:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5917,DELMAR BLVD,48, , ,5917,DELMAR,879781.1,1027407
18-003211,2018-01,01/20/2018 22:35,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,625,S SKINKER BLVD,45, , , , ,876264.5,1021466
